7;0.54;10;21.02;18.94;84.19;3.3;29.24;30.03;525.25
17;0;10;10.85;4.5;63.72;17.56;29.23;30.02;44.58
14;0;10;-7.27;-12.97;61.56;11.48;29.58;30.38;216.25
6;0;10;18.85;15.58;77.48;14;29.22;30.01;249
6;1;10;10.12;9.53;92.77;13.11;29.11;29.9;6.24
16;0;10;19.53;4.53;35.52;16;28.92;29.71;837
13;0.52;10;27.93;19.6;58.92;12.36;29.07;29.86;4498.25
13;0.38;10;25.34;11.11;38.04;13.2;29.13;29.92;4672.25
11;0.83;10;13.84;6.71;60.15;18.89;28.97;29.77;3269.75
7;1;4;13.99;13.3;95.26;5.73;28.76;29.55;7.9
14;0;10;26.98;19.51;59.08;11.84;29.12;29.91;3115.5
13;0;10;20.6;11.22;54.68;16.96;29.29;30.08;4478.5
9;0.83;10;13.87;9.12;71.16;13.84;29.08;29.87;2071.5
15;0.17;10;25.68;6.32;27.04;10.64;29.11;29.9;3554.5
9;0;10;6.52;1.29;68.76;7.72;29.59;30.39;3068.25
8;0.52;10;8.71;6.09;82.88;8.52;29.39;30.19;1009.75
11;1;10;14.96;12.65;85.92;10.32;29.15;29.94;0
15;0.45;10;16.09;-0.09;31.6;22.04;29.04;29.83;3020.25
16;0.44;10;27.73;23.33;72.28;5.44;29.28;30.07;1930.75
9;0;10;2.77;-1.8;73.84;13.72;29.28;30.07;3443.5
17;0;10;21.73;9.6;43.08;5.04;29.2;29.99;1534
9;0;10;16.12;6.18;49.88;12.92;29.45;30.25;2443.5
8;0;9.84;-4.11;-5.27;88.2;1.2;29.32;30.11;1149
8;0.61;10;25.78;17.44;58.48;22.16;29.01;29.8;2075.5
15;1;10;-1.74;-3.58;84.04;22.44;29.07;29.86;302.5
17;0.03;10;-0.43;-3.44;21.62;10.12;8.53;30.18;0
13;1;10;10.78;4.74;61.4;8.72;29.32;30.12;1198.75
14;1;10;15.57;9.21;62.64;12.6;29.16;29.95;1033.5
7;1;2.31;12.43;12.48;99.7;2.08;28.92;29.7;39.5
9;0;10;-10.27;-13.98;74.8;11.08;29.55;30.35;177.5
15;0.98;10;31;25.31;70.72;7;29.03;29.82;3666.5
14;0.62;10;28.25;20.62;63.24;6.68;29.2;29.99;2445
15;1;3.87;5.57;5.12;93.66;8.96;29.04;29.83;69.5
6;0.44;5.64;16.92;17.09;97.96;4.48;29.2;29.99;19.84
10;0;10;25.45;6.53;28.64;10.56;29.22;30.01;3850.5
11;0;10;10.9;0.87;49.2;10.96;29.42;30.22;4297.25
9;0;10;24.65;15.74;57.28;14.44;29.11;29.9;1138.25
9;1;9.76;3.41;1.35;85.6;9.16;29.4;30.2;636
15;0;10;14.33;3.76;48.36;15.16;29.24;30.04;2316.75
13;0.44;10;28.13;22.9;71.54;3.81;29.31;30.1;4196.75
6;0.92;2.61;22.04;21.99;96.85;5.65;29.26;30.05;41.15
8;1;4.04;-7.79;-9.99;81.72;15.35;29.04;29.84;389.25
7;1;2.02;5.18;4.84;92.98;17.23;28.9;29.69;96.28
9;0;10;30.02;20.89;59.32;1.2;29.33;30.12;2601.5
13;1;4.32;7.62;7.36;97.28;7.76;29.11;29.9;146.75
13;0.29;10;28.46;16.65;47.32;1.72;29.37;30.17;3826.75
11;0.98;10;5.28;1.31;74.28;20.76;29.06;29.85;1909
15;0.41;10;30.19;24.3;69.92;5.72;29.22;30.01;2793.5
10;0;10;25.13;11.24;40.88;0;29.3;30.09;2573.25
15;0.14;10;25.96;9.63;34.44;2.8;29.39;30.18;3503.25
17;1;8.04;11.94;10.63;90.68;13.48;29.27;30.06;1108
8;0;10;27.08;21.9;67.55;4.78;29.31;30.11;1781
10;0;10;13.54;6.37;61.92;6.76;29.65;30.45;3570.25
9;0;10;12.31;7.2;67.6;7.04;29.62;30.42;2143.25
12;1;2.23;-1.35;-1.45;93.38;7.62;29.08;29.87;1200.75
10;0;10;22.41;7.39;36.72;19.6;29.3;30.09;4375.25
9;1;10;3.56;2.54;92.31;16.23;28.97;29.76;216.75
10;0;10;30.11;25;75;11;29.3;30.12;2416.25
6;0.97;10;8.84;5.86;79.16;21.36;28.89;29.67;0.08
6;0;10;13.69;7.2;62.92;7.64;29.35;30.15;117.63
10;0;10;27.15;4.74;22.72;4.28;29.31;30.11;4120.25
10;0;10;27.19;18.91;56.8;8.4;29.31;30.11;3656.75
10;0.96;9.08;21;18.42;88.12;8.57;29.27;30.06;3323
15;0.01;10;24.52;17.98;65.76;15.2;29.2;29.99;2512.25
15;0.02;10;17.97;13.52;75.17;6.72;29.41;30.21;2576.5
16;0.62;10;21.58;7.92;38.92;14.56;29.2;29.99;2714.5
14;0.53;10;32.22;9.61;24.36;10.52;28.96;29.75;4491.25
10;0.14;10;31.57;21.38;55.04;2.48;29.31;30.1;3497.5
15;1;7;3.38;3.22;97;17.44;29.01;29.8;65.38
7;0;10;17.54;11.63;67.56;13.4;29.22;30.01;1211
7;0.28;10;3.4;1.78;90;7.04;29.04;29.83;83.24
8;0;10;24.75;16.98;61.92;17.76;29.12;29.91;1841.75
13;0.91;10;30.08;19.85;53.96;2.56;29.31;30.11;3068.25
17;0.43;10;32.39;22.42;59.21;14.4;29.11;29.9;1875.75
16;1;10;12.42;7.22;68.48;20.64;29.19;29.99;669.25
7;0;9;23.68;20.6;82;6;29.19;30.01;523
15;0;10;27.19;6.32;24.76;3.76;29.13;29.92;3858.25
8;0;10;6.78;2.98;73;9.04;29.21;30;782.25
11;0.14;10;27.39;15.11;45.12;23.96;28.97;29.76;2720.5
8;0;10;22.19;16.85;69.52;15.32;29.2;29.99;1370.25
8;0;10;24.93;16.64;58.24;5.56;29.31;30.11;763.25
9;1;9.04;11.83;10.54;88.96;13.64;28.93;29.71;1097
8;0;10;26.69;19.51;65.44;3.76;29.21;30;1458.75
10;0.99;10;10.95;8.78;87.28;15.12;28.82;29.6;2461
12;1;1.07;0.78;0.77;97.72;6.21;29.16;29.95;183.75
15;0;10;22.01;6.3;36.72;15.52;29.31;30.11;2946
8;0;10;17.12;15.62;91.16;6.68;29.07;29.86;1604.25
9;0;10;24.86;22.1;82.84;9.96;29.16;29.95;2452.5
14;0;10;15.63;5.7;48.8;17.64;29.28;30.07;2413.5
16;0.3;10;26.22;14.78;48.72;16.04;28.96;29.75;859
12;0.51;9.85;19.71;14.12;69.54;11.38;28.98;29.77;3051.75
8;0;10;29.54;22.99;66.76;12.12;29.17;29.96;2198.25
8;0;10;24.21;21.79;81.88;2.68;29.26;30.05;1260.75
10;0.14;10;28.08;14.71;41.32;8.28;29.41;30.21;3639
6;0;10;23.3;19.75;76.96;8;29.23;30.02;229.13
6;1;10;2.21;-1.12;82.84;5.36;29.36;30.16;16.92
13;0.56;10;27.83;20.51;61.23;4.12;29.22;30.01;2492
16;1;1.6;0.51;0.82;99.01;0.74;29.09;29.89;0
10;1;2.37;-2.02;-2.15;94.52;7.96;29.13;29.92;1279.25
15;0.7;10;28.09;19.02;55.16;6.72;29.2;29.99;2816.5
9;1;2.56;15.72;15.26;96.72;5.96;29.4;30.2;501.75
6;0;10;14.53;13.97;92.04;0.24;29.3;30.09;16.15
12;0;10;13.79;-0.27;36.96;9.32;29.51;30.31;4711
12;0.39;10;29.04;19.93;52.33;3;29.22;30.01;4286.75
15;0.76;10;0.69;-3.21;61;11.67;24.3;30.23;388.75
7;0;10;2.4;-0.89;70.36;12.28;29.16;29.95;271.78
12;0.02;10;27.31;16.88;51.56;17.48;29.19;29.98;1321.25
10;0.52;10;12.32;2.1;47.72;7.32;29.35;30.15;3666.5
14;0;10;18.2;3.97;39.08;8.56;29.49;30.29;3868
14;0;9.04;-4.9;-11.05;21.18;15;8.53;30.19;144.25
16;0;10;15.48;5.86;49.92;8.2;29.26;30.05;1577.75
11;0;10;24.24;12.07;47.12;10.32;29.39;30.19;3769
14;0.31;10;19.84;15.41;22.21;21.4;8.5;29.4;2006.25
6;1;7;0.75;0.41;99.28;11.5;29.07;29.86;0
6;0.96;4.16;24.17;23.47;94.14;10.07;29.12;29.92;31.6
8;0;8.88;9.72;7.95;88.36;2.76;29.6;30.4;2329
12;0.04;10;-2.65;-8.29;21.62;7.36;8.54;30.49;1308.25
7;1;7.96;-1.47;-3.17;86.12;11.31;29.04;29.83;48.26
13;0;10;19.32;5.09;39.32;14.04;29.12;29.91;4188.75
12;0.15;10;24.24;9.08;35.64;13.68;29.3;30.09;0
6;0.99;7.32;9.37;8.38;95.72;14.64;28.92;29.71;0
7;0.14;9.96;19.96;16.78;22.21;14.92;8.53;30.06;0
6;1;3.91;5.96;6.19;97.19;3.29;28.83;29.61;0
15;0.01;10;28.46;10.06;30.64;13.96;29.09;29.88;3955.25
13;0.04;10;10.24;7.68;22.29;9.28;8.53;30.08;795.5
11;0.14;10;9.01;0.46;55.2;7.4;29.57;30.37;4678
9;0.97;7.18;21.93;19.74;85.9;8.4;28.96;29.75;2239.5
14;0.42;10;21.73;12.68;55;20.32;29.12;29.91;3584.25
7;0;10;23.59;19.32;75.48;9.32;29.28;30.07;990.25
10;0;10;12.36;5.64;61.52;17.96;29.4;30.2;4101.5
6;1;4.96;12.64;12.36;94.8;13.2;28.81;29.59;83.8
14;0;10;0.81;-17.99;22.8;6.64;29.64;30.44;2145
7;0.54;10;23.21;19.1;75.56;1.16;29.31;30.11;864.25
13;0;10;28.33;17.44;49.96;9.04;29.14;29.93;4024.25
11;0;10;16.38;3.9;42.48;17.44;29.23;30.02;4701.5
13;1;10;2.79;1.43;91.44;9.8;29.23;30.02;622
13;0.45;10;25.08;12.74;45.28;8.08;29.38;30.18;2969
7;0;10;11.95;8.54;81.8;6.44;29.61;30.41;480.25
9;0;10;24.53;6.19;29.16;4.36;29.52;30.32;3288.25
8;0.14;10;16.21;7.31;54.64;9.64;29.34;30.14;1102.5
7;0;10;21.42;13.15;58.72;11.16;29.16;29.95;1100.5
7;0;10;8.47;5.09;78.8;22.76;28.97;29.76;1102
17;0;10;22.32;17.05;21.38;14.16;8.52;30.05;954.75
10;0;10;22.29;14.03;45.89;11.16;22.47;30.24;3847
12;1;5.3;2.05;1.05;88.7;22.35;28.98;29.77;378.75
12;1;10;10.65;6.46;72.6;19.76;28.74;29.52;558.75
11;0.6;10;26;18.71;62.12;6.32;29.23;30.02;4191.5
15;1;10;10.59;7.08;79.76;6.28;29.46;30.26;481.5
10;1;1.98;-7.52;-9.68;81.77;19.54;29.07;29.86;720
15;0.04;9.96;10.32;7.49;22.29;7.12;8.53;30.08;438.75
11;0;10;15.08;6.49;55.08;11.16;29.17;29.96;3983.5
15;0.99;10;9.47;6.93;80;24.16;28.79;29.57;376.5
6;0.88;0.81;20.25;19.7;97;2.75;29.11;29.93;148.05
12;0.43;10;33.28;22.1;50.48;13.72;29.1;29.89;3162
17;0.3;10;22.64;8.03;37.32;16.28;29.34;30.13;682.75
15;0;10;-4.93;-13.44;50.56;4.08;29.5;30.3;2381.5
17;0.14;10;29.27;12.63;34.44;14.44;29.04;29.83;1857.5
15;1;5.24;9.88;9.64;94.8;23.04;28.57;29.35;31.65
17;0.65;10;30.11;24.08;69;9.4;29.04;29.83;1065
6;0.38;10;3.79;2.73;87.76;9.24;29.36;30.15;0
15;0.73;7.12;27.85;19.55;57.87;8.64;29.17;29.96;1129.75
14;0.14;10;23.75;12.71;48.72;16.36;29.17;29.96;3973.75
11;0.91;10;14.55;6.38;58.72;16.36;29.04;29.83;4569.5
10;0.98;3.16;9.97;9.42;95.22;13.03;29.29;30.09;134.75
13;0;10;16.43;5.32;47.24;7;29.55;30.35;4016.75
7;0.62;9.96;20.8;18.48;85.28;0.12;29.36;30.15;413.75
17;0.93;10;21.64;20.12;90.86;4.78;29.45;30.25;156.25
10;0.44;10;28.49;18.02;51.08;22.68;29.06;29.85;3995.25
14;0;10;32.18;25.83;67.36;13.84;29.19;29.98;4221
8;0;10;24.45;22.36;86.56;7.28;29.27;30.06;1758.5
11;0.52;10;23.44;5.58;31.52;14.2;29.24;30.03;4715.75
17;0;10;9.63;-0.45;29.22;14.16;15.43;30.03;1641.5
12;0;10;23.66;2.16;24.04;15.04;29.06;29.85;4664
12;0.42;10;26.67;13.63;44.08;19.04;29.13;29.92;1561
9;0;10;20.38;15.14;71.52;8.64;29.06;29.85;2952.5
12;0.23;10;27.88;12.71;40.65;15.94;29.08;29.88;4185
10;0.48;10;20.9;13.05;61.56;13.8;29.34;30.13;1377.75
11;0;10;-3.77;-11.27;54.64;9.52;29.63;30.43;3786.5
15;0;10;30.29;16.11;39.28;2.76;29.27;30.06;3803.75
16;0;10;23.24;15.07;58.56;18.72;28.72;29.5;2547
7;1;5.84;-8.76;-11.16;78.44;17.16;29.5;30.3;110.28
8;0.99;10;14.11;11.83;85;12.07;29.28;30.08;294.75
17;0;10;21.86;15.99;63.92;6.84;29.19;29.98;154.76
13;0.73;10;23.7;16.57;61.92;6.72;29.27;30.06;1930.75
13;0.04;9.96;-3.27;-8.58;21.3;9.32;8.54;30.54;1182
8;0;10;16.38;10.52;67.24;13.76;29.2;29.99;2544.25
17;0;10;26.37;19.8;63.36;18.48;29.15;29.94;1658.25
10;0.01;10;24.65;15.63;58;3.08;29;29.79;2440.75
7;0;5.8;3.35;2.53;93.36;8.32;29.52;30.32;653.25
8;0;10;18.85;15.44;80.04;8.04;29.42;30.22;1820.5
10;0;10;20.72;10.63;50.6;18.92;29.04;29.83;3216
17;0;10;11.71;4.57;55.56;5.36;29.55;30.35;179.55
17;0.08;8.73;20.2;18.25;29;11.26;11.03;29.95;75.33
13;1;5.06;4.05;4.02;97;15.84;28.97;29.76;334.5
13;0;10;30.08;16.27;41.68;7.76;29.28;30.07;1527.5
13;0.44;10;24.63;14.44;50;10;29.3;30.09;4030.25
7;1;0.01;7.34;7.28;98.15;0;28.96;29.75;359.75
13;1;10;12.77;7.04;68.72;9.64;29.31;30.1;3698.75
6;0;10;18.46;12.57;68.36;4.76;29.27;30.06;344.25
10;0.42;10;24.92;18.22;65.16;10.8;29.45;30.25;3690
9;0;5.84;9.72;9.32;97.04;9;28.78;29.56;1591
15;0.42;10;28.18;19.28;56.92;13.52;29.07;29.86;3734.75
9;1;6.14;23.74;23.28;90.67;7.05;29.4;30.21;865
8;1;10;22.17;18.64;77.8;16.52;28.92;29.71;506
7;0.98;8.31;10.78;10.11;91.25;18.31;28.75;29.53;43.83
13;0.44;10;18.17;7.01;47.64;12.16;29.18;29.97;2501.5
11;0;10;29.02;20;56.76;5.56;29.29;30.08;3933
7;1;10;2.8;-0.24;79.56;14.7;29.36;30.16;234.45
14;1;6.92;-0.85;-1.95;87.16;22.49;29;29.79;535.5
11;0;10;23.08;1.83;23.84;17.56;29.09;29.88;4597.75
13;0.92;10;19.19;12.27;61.72;7.12;29.26;30.05;339.25
17;0.89;10;11.06;2.04;51.56;14.72;29.27;30.06;1170.75
11;0;10;11.1;-4.2;34.12;11.4;29.31;30.11;4697
15;0;10;19.64;5.34;38.52;5.32;29.45;30.25;3202.5
12;0.64;10;26.66;13.11;40.28;17.48;28.95;29.74;4265.25
17;0.14;10;28.18;18.75;57.88;10.6;29.09;29.88;601
13;0.75;10;31.81;24.34;62.72;14.08;29.05;29.84;3588
11;1;7.44;7.18;4.53;83.6;14.28;29.08;29.87;345.5
12;0;10;25.94;19.45;70.61;7.48;29.13;29.92;3507.75
7;0.28;10;24.21;17.42;63.28;5.72;29.28;30.07;851.25
17;1;7.78;3.02;0.43;84.21;18.97;29.11;29.91;374.75
7;1;0.02;7.93;8.08;99.85;4.11;29.23;30.02;158.68
15;0.02;10;24.4;13.07;46.24;6.72;29.29;30.08;2359
9;1;5.62;24.08;23.67;97;2.47;29.16;29.95;230.03
17;1;10;13.47;7.36;63.72;17.2;29.34;30.13;23.5
13;0;10;24.06;6.38;30.32;2.16;29.22;30.01;4497.5
16;0.42;10;26.67;19.96;64.08;5.04;29.14;29.93;2408.25
16;0;10;27.61;17.46;51.36;9.08;29.24;30.03;868.5
17;0;10;-7.69;-17.95;42.36;3.08;29.71;30.51;19.78
17;0;10;-3.33;-9.82;59.48;9.4;29.59;30.39;4.03
10;0.43;10;28.73;22.4;68.04;9.48;29.35;30.14;2813.75
6;0.71;4.2;11;10.8;98.32;3.76;29.39;30.18;0
15;0.99;9.36;27.09;23.05;74.1;6.05;29.2;29.99;1152.75
13;0.28;10;29.78;20.15;53.08;6.72;29.08;29.87;0
8;0;9.04;5.36;3.12;86;9;29.54;30.34;1657.5
6;0.42;9.8;18.05;16.32;22.57;14.2;8.53;30.05;0
15;0.75;10;27.42;20.6;63;6;29.21;30.03;1201.25
6;0.74;10;12.17;10.26;84.92;8.88;29;29.79;0.09
13;0.53;10;26.2;18.68;61.04;13.72;29.25;30.04;3946
7;1;0.17;16.58;16.33;98.85;3.88;29.23;30.02;904.5
8;1;8.52;12.77;12.22;93;7.23;29.29;30.08;83.13
14;0;9;27.87;21.7;69;7;29.37;30.19;3732.25
11;0.3;10;17.28;5.48;44.6;8.28;29.17;29.96;3940.75
13;0.99;10;7.22;-0.94;60.08;13.64;29.39;30.19;2724
10;1;10;8.67;6.14;81.85;15.69;28.9;29.68;1207.75
6;0;9.04;8.59;3.2;67.48;7.72;29.4;30.2;273
7;0.83;10;16.72;14.64;85.92;2.92;29.05;29.84;571.5
7;0;10;23.92;20.86;85.52;7.36;29.23;30.02;929
8;0;10;25.01;18.02;64.72;10.44;29.28;30.07;2027.25
9;0;10;11.69;1.42;44.84;23;29.07;29.86;2939.25
12;1;10;20.86;12.4;58.49;1.16;29.3;30.09;2287.75
15;0.53;10;26.56;18.54;58.12;10.24;29.23;30.02;3098.5
6;1;3.4;20.49;20.62;97;5.72;29.17;29.96;0
15;0.29;10;20.86;13.98;61.88;14.12;28.94;29.72;1910.75
6;1;9;22.17;21.85;96.84;2.56;29.43;30.23;145.75
12;1;10;25.44;19.99;69.56;13.8;28.96;29.75;1671.25
14;0.29;10;25.12;13.09;46.88;8.92;29.28;30.07;4384.25
12;0;10;24.09;6.34;30.24;14.56;29.24;30.03;4715.5
9;0;10;12.13;6.47;65.92;23.04;28.95;29.73;1413.5
14;1;10;6.82;-1.09;58.56;15;29.4;30.2;3272.25
13;0.42;10;33.12;18.9;40.83;12.06;29.22;30.01;4185
16;0.53;10;20.4;16.26;76.96;16.52;29.11;29.9;2565.5
16;1;10;17.51;5.96;44.6;10.32;29.08;29.87;937.25
11;0.38;10;28.56;21.09;61.72;5.72;29.22;30.01;4361
8;0;10;8.7;1.54;60.56;8.36;29.53;30.33;1910.5
7;0;10;-18.93;-20.16;78.84;3.16;29.46;30.26;12.32
13;0;10;31.91;15.18;34.28;16.6;29.2;29.99;4580.75
10;0.48;10;28.12;24.94;81.12;0.19;29.41;30.21;2479
6;1;10;3.33;0.67;79.45;16.66;28.95;29.74;0
8;0.01;9;24.58;21.69;87.2;7.92;29.17;29.96;1635.25
15;0.33;10;13.9;8.71;64.73;23.04;28.72;29.51;1616.5
17;0.62;10;24.88;6.34;27.68;8.08;29.44;30.24;1715.75
14;0;8.08;19.18;4.48;37.08;25.8;28.91;29.69;4344.75
13;0;10;5.49;-0.13;72.24;14.88;29.05;29.84;3205.5
16;1;3.75;-0.88;-0.94;94.62;4.46;29.06;29.85;275.25
8;0.28;5.64;23.2;20.48;86.24;7.68;29.3;30.09;1379
8;0;6.92;0.33;-0.34;90.92;10.84;29.16;29.95;341.5
12;0.99;10;18.53;10.7;57.64;17.24;28.99;29.78;3728.25
14;0.81;10;19.69;11.1;59.24;4.52;29.11;29.9;4049.5
15;0;10;18.64;7.05;44.12;7.12;29.51;30.31;889.25
15;0;10;27.51;18.9;57;7;29.23;30.05;3629.75
10;0.42;10;26.52;21.06;69.96;9.4;28.92;29.71;887.5
12;0.8;7.54;23.66;19.09;76.39;11.77;29.24;30.03;3665.75
17;0;10;16.32;14.04;21.97;9;8.52;29.96;109.17
14;1;10;17.22;15.41;88.16;5.27;29.33;30.12;1283.5
9;0;10;25.38;17.79;62.8;21.96;28.92;29.7;2917.75
16;0.44;10;20.36;13.94;63.64;16;29.17;29.96;1937.75
10;0.14;10;9.46;3.86;69.4;9.8;29.37;30.17;4162.25
16;0;10;15.79;-0.24;31.64;7;29.39;30.19;2884
16;0.44;10;28.12;18;53.16;2.48;29.22;30.01;2591.5
15;0.73;10;26.79;19.19;60;10.12;28.99;29.78;1421.5
17;0.62;10;22.17;14.96;62.36;15.36;29.35;30.14;1426.5
11;0.33;10;23.65;22.17;87.16;9.23;29.09;29.88;606.5
11;0;10;-7.11;-15.49;49.56;5.72;29.53;30.33;4673.75
6;1;6.36;21.18;21.18;96.84;8.04;29.29;30.08;0.44
9;0;10;21.31;8.98;44.52;6.08;29.47;30.27;2712.25
7;1;10;0.76;-1.11;84.88;12.68;29.08;29.87;100.9
16;1;10;16.75;12.88;74.92;9.08;29.13;29.92;0
9;0.89;10;8.08;3.35;70.08;10.99;29.3;30.11;2526.5
15;0;10;28.23;10.37;32.56;12.92;29.36;30.16;2906
10;0;10;28.51;21.7;63;0;29.18;30;2477.5
10;0.24;10;21.89;5.02;32.4;19.92;29.35;30.15;0
10;0.74;10;10.34;4.88;64.2;8.52;29.38;30.17;1186.75
7;1;3.6;14.75;13.99;95.2;0.2;29.32;30.11;121.48
8;0.41;10;7.23;2.04;67.35;4.41;29.36;30.16;1421.5
9;0;10;16.43;8.74;60.16;11.24;29.62;30.42;3061
10;0.83;10;23.45;16.87;67.39;8.81;29.35;30.15;3177.25
13;1;9.89;15.54;11.84;73.77;9.38;28.95;29.73;537.75
6;0;5.14;20.21;20.3;95.46;2.58;29.21;30;67.7
15;0;10;25.07;4.38;25.53;6.78;29.39;30.18;3711.25
8;0;10;0.05;-3.53;77.32;19.8;29.45;30.25;2689.25
13;0.43;10;22.64;7.8;37.64;12.44;29.08;29.87;4379.25
13;1;10;7.92;-1.96;48.8;6.16;29.34;30.13;1000.5
16;0.29;10;21.29;9.34;44.64;10.52;29.12;29.91;2137.25
10;0.52;7.22;21.31;19.35;88.68;0.55;29.14;29.94;1815.75
7;1;1.92;20.49;20.03;92.4;8.37;29.36;30.16;220.05
11;0.03;10;23.72;21.28;83.04;10.12;29.04;29.83;1415.5
9;0;10;23.97;4.5;26.96;8.88;29.34;30.13;3361.5
16;0;10;9.54;0.36;50.92;0.96;29.54;30.34;84.51
17;0;10;4.27;-7.33;41.52;5.56;29.4;30.2;1810.25
8;0.9;9.08;22.92;21.01;95.93;6;28.9;29.69;396.25
6;0.11;3.69;15.59;15.35;97.79;3.28;29.24;30.03;23.15
12;1;10;4.43;2.84;86.77;13.42;28.95;29.74;475
6;0.83;10;9.21;9.08;88.84;7.16;29.22;30.01;61.95
10;0;10;15.18;0.74;36.88;12.24;29.45;30.25;2952.75
13;0.98;10;17.69;10.74;62.84;13.16;29.34;30.13;3423.25
12;0.44;10;26.89;16.01;48.89;10.56;29.26;30.05;4132
17;0;10;20.38;11.61;53.36;7.8;29.32;30.11;924.75
11;0;10;-9.02;-13.98;65.6;13.04;29.29;30.08;3823.25
16;1;10;0.26;-1.32;87.32;14.76;29.18;29.97;50.68
16;0;10;29.49;4.88;19.76;5.24;29.24;30.03;2971.75
6;0.14;10;1.9;1.09;95.56;5.4;29.07;29.86;0
17;0.31;10;18.88;4.54;36.8;1.16;29.36;30.15;1488.5
15;1;10;13.56;6.69;64.8;15.44;29.36;30.16;1229.25
10;0.14;10;26.76;20.06;63.88;2.68;29.28;30.07;3461
10;0;10;26.12;4.3;23.08;3.12;29.51;30.31;4045.5
11;0.99;10;14.23;13.23;92.15;7.35;29.3;30.09;607.25
14;1;10;29.17;22.82;66.04;5.68;29.18;29.97;1413
10;0.71;6.32;3.19;-0.15;80.8;15.96;29.57;30.37;2403
15;1;8.92;-1.14;-2.46;90.43;14.54;29.45;30.26;135.28
7;0;10;22.03;18.41;78.68;4.36;29.18;29.97;362.5
6;0.42;9.96;9.12;7.19;81.2;5.64;29.23;30.02;146.68
16;0.39;10;24.68;19.51;70.04;10.76;29.1;29.89;2423.75
7;0;10;25.21;21.82;77.72;10.24;29.13;29.92;291.25
15;0.28;10;18.04;5.02;41.16;14.04;29.17;29.96;3134.25
17;0.64;10;19.23;13.34;67.41;5;29.25;30.04;675.5
10;0.65;10;13.94;5.56;56.24;15.16;29.02;29.81;3763
14;0.02;10;25.46;17.58;70.61;14.08;29.08;29.87;2485
13;0;10;27.45;11.57;36.24;1.08;29.19;29.98;3703.25
17;0.19;10;31.08;26.1;75;11;29.22;30.04;1687
8;0.74;10;21.33;17.23;73.64;7.24;29.23;30.02;1290.25
16;0.83;10;25.2;22.31;85.57;5.56;29.24;30.03;691.75
12;0.72;10;18.92;15.12;78.76;13.44;28.67;29.45;2052
11;1;10;6.22;-0.8;60.8;16.36;29.1;29.89;1440.5
9;0;10;24.84;13.8;46.92;22.12;28.7;29.48;3365
7;0;10;28.21;23.33;71.88;9.16;29.23;30.02;1019.25
12;0;10;24.04;9.72;37.8;11.08;29.37;30.16;3042.5
11;0.28;10;24;11.06;43.4;9.16;29.3;30.09;4539.25
14;0.64;9.43;27.26;19;54.75;11.86;29.19;29.98;647
12;0.44;10;29.18;22.2;67;10;29.07;29.89;4320
15;0;10;13.02;-1.52;36.2;13;29.31;30.1;4297.5
17;0.28;10;25.42;23.32;22.25;5.76;8.53;30.06;743
13;1;10;24.99;17.55;62.72;12.76;29.01;29.8;1585.25
14;0;10;26.91;3.05;19.92;11;29.51;30.31;4594.5
15;0;10;15.83;5.97;50.44;6.4;29.6;30.4;2680
16;0.44;10;19.46;15.12;76;6.64;29.19;29.98;1225.25
11;0.15;10;17.98;9.42;54.64;12.28;29.28;30.07;3306.75
11;0.03;9.96;-2.5;-5.12;21.97;11.92;8.53;30.13;3465.25
14;1;10;4.72;-0.5;69.04;12.76;29.14;29.93;728.5
10;0.94;10;26.94;21.97;67.77;0.33;29.33;30.12;2871.75
7;0.14;10;24.65;19.85;74.64;10.28;29.05;29.84;1019.75
16;0;10;27.69;19.56;57.35;4.7;29.2;29.99;2081.5
11;1;9.84;-1.95;-5.59;75;9;29.08;29.87;217
8;0.28;10;25.09;12.1;42.56;13.2;29.1;29.89;2064.5
7;0.92;10;17.71;14.96;83.76;6.92;29.29;30.08;57.78
10;0.15;10;30.73;22.95;59.64;12.8;29.36;30.15;3767.5
11;0.82;10;6.64;-2.22;52.64;12.8;29.38;30.17;4470
9;0;10;17.92;10.9;63.64;1.08;29.56;30.36;2314.5
10;0;10;13.88;7.6;63.68;14.36;29.19;29.98;2767.5
11;1;4.8;9.38;8.18;91.41;13.29;28.84;29.62;260.25
16;0;10;17.26;4.29;42.32;7.08;29.46;30.26;1829.25
17;0.02;10;23.98;18.01;21.74;13.44;8.52;30.03;692.25
11;0.67;10;29.44;24.88;74.67;14.89;29.07;29.86;3934.75
14;0;10;7.49;0.37;59.76;10.76;29.4;30.2;3248.5
15;0;10;32.69;22.95;55.84;13.36;28.97;29.76;2538.5
13;0.55;10;32.04;25.64;68.56;10.04;28.99;29.78;3988.5
17;1;10;14.05;11.04;79.6;9.08;29.22;30.01;206.5
14;1;10;13.32;7.44;67.92;11.6;29.3;30.09;3721
11;1;9.83;22.25;20.14;86.25;1.66;29.18;29.97;1064.5
16;0;10;25.47;16.27;21.02;6.96;8.53;30.05;2911.75
12;0.62;10;24.38;16.9;59.06;14.12;29;29.8;3236.75
10;0.14;10;22.98;15.15;59.52;3.32;29.36;30.16;3900.5
13;0.03;10;0.96;-3.68;21.54;11.32;8.53;30.14;1098.25
7;1;10;12.69;9.74;79.24;8.56;28.81;29.59;68.05
9;0;10;4.48;1.34;77.92;9.96;28.87;29.66;2590.75
12;0;8.08;25.18;11.61;43.04;10.12;29.36;30.16;3780
